dimension,ori_mean,ori_std,mod_mean_Human_Plagiarism_(Base),mod_std_Human_Plagiarism_(Base),shift_mean_Human_Plagiarism_(Base),shift_std_Human_Plagiarism_(Base),mod_mean_Human_Plagiarism_+_DSP,mod_std_Human_Plagiarism_+_DSP,shift_mean_Human_Plagiarism_+_DSP,shift_std_Human_Plagiarism_+_DSP,mod_mean_Original_+_DSP,mod_std_Original_+_DSP,shift_mean_Original_+_DSP,shift_std_Original_+_DSP,mod_mean_AI_Generation_(Base),mod_std_AI_Generation_(Base),shift_mean_AI_Generation_(Base),shift_std_AI_Generation_(Base),mod_mean_AI_+_DSP,mod_std_AI_+_DSP,shift_mean_AI_+_DSP,shift_std_AI_+_DSP
875,0.087475,1.208712,0.196963,1.322323,0.092216,1.375228,0.274650,1.270657,0.169516,1.403008,0.151847,1.229096,0.081360,0.675827,0.392309,1.346781,0.321118,1.753296,0.519450,1.303404,0.448534,1.744255
876,0.024682,1.380898,0.062515,1.446406,-0.020074,1.491686,0.018413,1.426131,-0.069243,1.541564,-0.047372,1.396340,-0.015459,0.630600,-0.472302,1.251275,-0.436344,1.781038,-0.354663,1.274217,-0.319599,1.831351
877,-0.416697,1.256311,-0.309733,1.228929,0.093547,1.321245,-0.282639,1.212358,0.115623,1.347299,-0.414082,1.247317,0.017382,0.611855,-0.523651,1.208946,-0.088749,1.675105,-0.587243,1.192983,-0.152993,1.685203
878,0.193751,1.406593,0.235425,1.352960,0.037870,1.373896,0.123212,1.370766,-0.073114,1.409097,0.137662,1.395061,-0.052936,0.653571,0.361483,1.276805,0.170424,1.743525,0.301166,1.250826,0.109725,1.767908
879,0.651302,1.451574,0.495085,1.379048,-0.188314,1.591347,0.427601,1.373961,-0.252054,1.565490,0.543725,1.383554,-0.079341,0.666572,0.233480,1.306604,-0.390763,1.814164,0.295222,1.313105,-0.329210,1.857403
880,-0.836829,2.809720,-1.337867,2.700227,-0.510824,2.527632,-1.311139,2.674839,-0.471540,2.529628,-0.911639,2.787968,-0.073923,0.938935,-0.415294,2.210923,0.418275,3.165517,-0.368078,2.189498,0.467034,3.223634
881,-0.058404,1.073574,0.110576,1.191499,0.216833,1.383617,0.145844,1.114588,0.255732,1.301639,0.040746,1.088071,0.052613,0.574591,0.109927,1.154479,0.117868,1.533222,0.097918,1.130937,0.107602,1.529993
882,0.476419,1.304783,0.532816,1.157074,-0.002809,1.449174,0.537546,1.195123,0.002472,1.466744,0.391720,1.246892,-0.029729,0.593611,0.189825,1.197418,-0.231747,1.644928,0.182433,1.144931,-0.238149,1.613801
883,0.137160,1.473356,0.183658,1.512323,0.189698,1.303260,0.173370,1.453186,0.189308,1.308652,0.255598,1.476598,-0.024176,0.612534,-0.098145,1.264843,-0.380307,1.883519,0.024633,1.301193,-0.256445,1.948355
884,0.135746,0.978291,-0.002075,1.032740,-0.128724,1.074836,-0.036330,1.047591,-0.159890,1.100623,0.097237,1.004995,-0.049475,0.555700,-0.033766,1.101960,-0.180528,1.426794,-0.089347,1.096106,-0.236348,1.441495
885,-0.309552,1.666232,-0.110488,1.559536,0.253552,1.658861,-0.107717,1.573075,0.256738,1.680053,-0.292893,1.641148,-0.034925,0.670343,-0.365078,1.474473,-0.104580,2.040260,-0.465101,1.418553,-0.207887,2.038750
886,-0.211024,1.293249,-0.392213,1.235743,-0.199786,1.124622,-0.405271,1.213255,-0.205221,1.166391,-0.224898,1.253981,-0.000022,0.574329,0.021349,1.088778,0.239791,1.581604,-0.043846,1.073888,0.177837,1.592723
887,-0.143421,1.144963,-0.224256,1.248114,-0.137733,1.264860,-0.302777,1.244605,-0.219032,1.327611,-0.173203,1.198053,0.025399,0.586212,-0.438921,1.165148,-0.239244,1.579901,-0.468549,1.160574,-0.268644,1.577455
888,0.308960,1.388042,0.292308,1.393355,-0.017801,1.487904,0.265134,1.378539,-0.046180,1.496294,0.278654,1.382264,-0.028039,0.708768,-0.002216,1.444191,-0.311125,1.884626,-0.063945,1.414093,-0.370651,1.919146
889,0.506111,1.326506,0.653286,1.332884,0.066515,1.285302,0.525461,1.320663,-0.057218,1.340592,0.365274,1.333378,-0.067405,0.617954,0.678749,1.102373,0.246726,1.662032,0.639577,1.119174,0.206019,1.700803
890,-0.178896,1.471904,0.005036,1.104687,0.324935,1.698103,0.003418,1.106508,0.322113,1.666041,-0.002842,1.196078,0.043876,0.506167,0.350357,1.097261,0.396889,1.553068,0.214995,1.111687,0.261432,1.583695
891,0.018149,1.208771,0.118913,1.139209,0.070606,1.207873,0.002712,1.136409,-0.043611,1.295190,-0.070621,1.183023,-0.061534,0.681392,0.341971,1.200129,0.350510,1.595545,0.209441,1.211185,0.218054,1.664834
892,0.429666,1.405961,0.595092,1.272595,0.154020,1.281495,0.583997,1.290203,0.149575,1.325737,0.445496,1.339331,0.019657,0.605246,0.450751,1.324510,0.026033,1.806223,0.502343,1.285989,0.078560,1.803410
893,-0.337341,1.208865,-0.387994,1.061331,-0.038692,1.214057,-0.394800,1.081969,-0.041553,1.338040,-0.321651,1.174788,0.000921,0.592881,-0.281064,1.155703,0.042339,1.599836,-0.155512,1.147583,0.167258,1.611523
894,-0.029852,1.388779,-0.176205,1.328773,-0.211905,1.314383,-0.211656,1.403070,-0.240408,1.403178,-0.109604,1.370034,-0.022604,0.717065,-0.170421,1.484818,-0.087026,1.947268,-0.277327,1.449554,-0.191296,1.968964
895,-0.220817,1.114599,-0.209627,1.194507,-0.048722,1.045739,-0.130942,1.256197,0.034663,1.119246,-0.222879,1.145529,0.051621,0.572198,0.169998,1.144750,0.442815,1.545014,0.228594,1.106088,0.501912,1.519718
896,0.095918,1.497739,-0.103797,1.547642,-0.283420,1.261235,-0.216791,1.473966,-0.388356,1.317714,-0.064483,1.415292,-0.085550,0.624064,-0.159563,1.217364,-0.185662,1.789042,-0.278316,1.229583,-0.302396,1.840583
897,-0.243024,1.592740,-0.358975,1.526497,-0.078642,1.721905,-0.414440,1.527364,-0.137954,1.796304,-0.277726,1.581927,-0.066093,0.635315,-0.844718,1.474716,-0.633000,2.063038,-0.882764,1.442629,-0.672225,2.043720
898,-0.625020,1.592690,-0.552834,1.279414,-0.013424,1.602723,-0.579167,1.376234,-0.052223,1.670027,-0.706435,1.498472,0.010428,0.671652,-0.264060,1.454220,0.451076,2.007547,-0.311188,1.395532,0.405056,1.963328
899,0.384192,1.545211,0.433101,1.692800,0.036412,1.594695,0.500717,1.698347,0.098828,1.701958,0.457971,1.594807,0.087455,0.720732,0.953493,1.519444,0.587657,2.068038,0.896794,1.477306,0.529433,2.070126
900,0.330776,1.138983,0.265991,1.153554,-0.135726,1.231052,0.282008,1.114971,-0.118115,1.187172,0.275856,1.110202,0.010525,0.513402,-0.068113,1.114120,-0.332370,1.483229,-0.141954,1.111693,-0.406905,1.500253
901,-0.952487,1.052130,-0.875494,1.012435,0.130336,1.243902,-0.851527,1.007059,0.153817,1.237640,-0.907307,1.068928,-0.005453,0.578634,-0.914363,1.112302,-0.011905,1.502466,-0.857273,1.087400,0.045261,1.492904
902,0.144015,1.125209,-0.007513,1.122590,-0.156694,1.159045,0.097579,1.127393,-0.048114,1.234353,0.193753,1.128663,0.053930,0.611659,0.052494,1.234811,-0.090683,1.596774,0.052414,1.217313,-0.090365,1.618621
903,-0.278939,1.139223,-0.476143,1.111383,-0.213799,1.240679,-0.535120,1.192533,-0.269209,1.391694,-0.356751,1.177904,-0.064748,0.581035,-0.580316,1.193252,-0.288418,1.564482,-0.666659,1.180703,-0.375118,1.576265
904,0.546774,1.529088,0.439829,1.504056,-0.126346,1.591419,0.506005,1.460785,-0.056149,1.496731,0.477313,1.533353,-0.051184,0.740791,0.246446,1.420825,-0.285507,1.970860,0.407648,1.428313,-0.125389,2.023083
905,0.820619,1.264071,0.942741,1.153065,0.134471,1.262740,0.957202,1.227018,0.155187,1.368724,0.815745,1.302385,-0.020549,0.639487,0.133642,1.390053,-0.703013,1.767341,0.046189,1.361078,-0.791911,1.765823
906,-0.353197,1.775138,-0.395459,1.704625,-0.138044,1.539336,-0.384747,1.709181,-0.131598,1.604786,-0.432900,1.796741,0.013547,0.690958,0.405847,1.392517,0.852831,2.121053,0.551036,1.432268,0.998721,2.177017
907,-0.701031,1.241502,-0.769281,1.255685,-0.092508,1.156646,-0.708236,1.285011,-0.034440,1.240057,-0.711926,1.241470,0.012607,0.571373,0.021716,1.226811,0.751608,1.668371,0.052160,1.219986,0.779030,1.684257
908,-0.158701,1.403186,-0.392884,1.346135,-0.257811,1.441101,-0.161792,1.343145,-0.031489,1.429770,-0.061133,1.432714,0.123552,0.639480,0.130420,1.321423,0.315389,1.819313,0.245827,1.299563,0.430967,1.842929
909,0.090434,1.416360,0.036703,1.337682,-0.184538,1.557358,-0.137930,1.284365,-0.361368,1.540559,-0.127961,1.363619,-0.094372,0.650933,-0.093234,1.349587,-0.058866,1.896121,-0.139583,1.335547,-0.103776,1.908692
910,-0.528578,1.288637,-0.528557,1.221838,-0.025084,1.512489,-0.619261,1.187038,-0.104965,1.444371,-0.607060,1.182815,-0.064627,0.686210,-0.225227,1.405427,0.318598,1.765445,-0.258646,1.320188,0.285092,1.740478
911,-0.157428,1.274582,-0.043214,1.259431,0.099061,1.255803,-0.285446,1.209738,-0.144537,1.343361,-0.304873,1.282797,-0.132181,0.705925,0.005602,1.285387,0.178300,1.651345,-0.072000,1.255620,0.100975,1.696534
912,0.486708,1.160578,0.374005,1.127055,-0.113811,1.131444,0.342436,1.225430,-0.149898,1.190290,0.487708,1.185251,0.006272,0.574397,0.183282,1.183551,-0.298223,1.594424,0.215346,1.208680,-0.266758,1.630811
913,0.135401,1.267833,0.155888,1.239118,0.075218,1.291514,0.049867,1.275024,-0.026568,1.332658,0.133583,1.279798,-0.057838,0.541998,-0.478356,1.120982,-0.667860,1.611027,-0.549889,1.104551,-0.740403,1.612449
914,0.343356,1.226410,0.066478,1.191640,-0.257101,1.137734,0.104537,1.215425,-0.213681,1.266897,0.349162,1.221083,-0.016879,0.652908,-0.167494,1.320698,-0.534060,1.722028,-0.090473,1.288234,-0.457147,1.717664
915,-0.095953,1.203548,-0.297716,1.084874,-0.270804,1.188294,-0.299592,1.110195,-0.274867,1.282438,-0.171244,1.167413,-0.009775,0.548077,-0.075790,1.203862,0.088686,1.625465,-0.053677,1.176271,0.109880,1.626284
916,0.675482,1.674646,0.570943,1.519745,-0.143948,1.616553,0.566587,1.495950,-0.149277,1.675674,0.681727,1.629561,0.044219,0.749059,0.374801,1.660945,-0.264017,2.216874,0.391790,1.586315,-0.245293,2.185307
917,-0.417223,1.451413,-0.394356,1.484803,0.000595,1.592793,-0.202778,1.421143,0.186002,1.573237,-0.307719,1.424885,0.136555,0.608578,0.416776,1.343443,0.861150,1.890543,0.489841,1.317326,0.932731,1.889926
918,0.312498,1.363858,0.212990,1.367844,-0.200432,1.334448,0.220788,1.369220,-0.189873,1.299415,0.211571,1.343616,-0.007209,0.602540,0.040757,1.184122,-0.181097,1.700300,0.073248,1.161739,-0.146024,1.716070
919,0.091195,1.045089,0.272043,1.095363,0.240940,1.211688,0.217694,1.076313,0.184819,1.231866,0.176255,1.060975,0.028498,0.545008,0.005584,1.140382,-0.141615,1.471390,0.087160,1.142448,-0.058843,1.516589
920,-0.390751,1.237575,-0.274864,1.106958,0.187753,1.231344,-0.256514,1.108802,0.201813,1.294816,-0.319727,1.195838,0.005808,0.558925,-0.681623,1.146943,-0.354913,1.592656,-0.735031,1.194388,-0.408393,1.652308
921,1.155222,1.673056,1.151093,1.542784,-0.052162,1.616215,1.167500,1.563191,-0.035156,1.630873,1.068732,1.646327,-0.039694,0.681981,0.993415,1.596220,-0.118597,2.138167,1.047021,1.580688,-0.063847,2.171581
922,0.198748,1.275306,0.296346,1.199922,0.100033,1.447492,0.258694,1.168007,0.066546,1.461385,0.207659,1.246573,0.000887,0.620065,0.930104,1.177733,0.727657,1.592703,0.995176,1.194859,0.791388,1.651310
923,0.231755,1.267909,0.160829,1.080532,-0.016786,1.328620,0.173109,1.063469,0.001275,1.328763,0.292812,1.183685,0.005814,0.539061,-0.165045,1.135862,-0.455262,1.571997,-0.185227,1.130983,-0.472964,1.604485
924,0.256885,1.338102,0.159179,1.336144,-0.105035,1.409722,0.164263,1.391080,-0.090164,1.482690,0.238400,1.382663,-0.018431,0.650878,-0.774126,1.175567,-1.034136,1.711964,-0.672925,1.201197,-0.931285,1.754449
925,-0.032419,1.252984,0.093812,1.089133,0.093432,1.200534,-0.004669,1.069594,-0.005401,1.311615,-0.119542,1.197130,-0.057686,0.514166,0.204935,1.098562,0.269708,1.554035,0.213709,1.101189,0.278084,1.588409
926,0.282828,1.393805,0.467653,1.306250,0.143440,1.447648,0.451093,1.251834,0.127756,1.447075,0.261156,1.276654,0.015835,0.643613,0.318932,1.261113,0.075502,1.737661,0.546474,1.284762,0.302351,1.778609
927,-0.599775,1.276802,-0.404945,1.284222,0.254163,1.362839,-0.458518,1.262192,0.208013,1.427282,-0.554537,1.298690,-0.016309,0.577156,-0.119181,1.193641,0.416865,1.669056,-0.185258,1.211555,0.352042,1.705656
928,0.520382,1.271839,0.469629,1.213390,-0.143209,1.235337,0.492918,1.290297,-0.128173,1.347003,0.406727,1.292942,-0.018372,0.646821,-0.083689,1.278103,-0.507661,1.695134,-0.089582,1.250628,-0.516331,1.697934
929,0.316522,1.427588,0.363590,1.432555,0.090450,1.351569,0.387364,1.390091,0.118290,1.402091,0.360981,1.389747,0.000818,0.664683,-0.110356,1.379623,-0.471444,1.826117,0.054572,1.374651,-0.306655,1.861823
930,0.697075,1.380258,0.705074,1.451523,-0.016977,1.382430,0.626527,1.443649,-0.094708,1.406580,0.628168,1.376890,-0.045748,0.656464,-0.014621,1.337000,-0.688038,1.897469,-0.190348,1.349604,-0.864628,1.898078
931,1.113506,1.486172,0.980449,1.396618,-0.235105,1.439248,1.138501,1.329579,-0.078984,1.485547,1.115277,1.420492,0.099637,0.770065,1.113735,1.287731,0.098922,1.869736,1.369366,1.326083,0.354071,1.926903
932,0.391572,1.352564,0.454192,1.238834,0.079100,1.301275,0.321043,1.252922,-0.046718,1.440900,0.369677,1.305084,-0.043601,0.639724,-0.492291,1.175609,-0.907380,1.680909,-0.660125,1.206365,-1.073070,1.745119
933,0.045387,1.467808,-0.126561,1.378304,-0.328527,1.628173,-0.034689,1.372561,-0.233782,1.597200,-0.058125,1.429129,0.041094,0.645800,1.106685,1.425673,1.205285,1.936838,1.031274,1.406201,1.132254,1.942379
934,-0.071014,1.130410,-0.008521,1.223622,0.090547,1.429961,0.024481,1.145658,0.118042,1.375782,-0.047384,1.182792,0.002320,0.610786,-0.655984,1.224802,-0.609690,1.598090,-0.562642,1.216009,-0.513549,1.620175
935,-0.600742,1.388873,-0.310164,1.230999,0.354834,1.323062,-0.364043,1.260352,0.296273,1.328763,-0.546387,1.372429,-0.003656,0.680275,-0.413152,1.299053,0.133088,1.780696,-0.509018,1.295239,0.035030,1.814996
936,-0.077197,1.131552,0.044850,1.159089,0.154796,1.234721,-0.063087,1.209262,0.048584,1.264814,-0.102495,1.204721,-0.057827,0.613823,-0.723663,1.329391,-0.679049,1.672493,-0.918714,1.296342,-0.873848,1.684531
937,-0.495951,1.315065,-0.656784,1.221618,-0.179117,1.228576,-0.639126,1.253151,-0.158909,1.337624,-0.466947,1.327309,0.043562,0.622813,-0.066302,1.315783,0.443992,1.744789,0.006485,1.356178,0.517962,1.790983
938,-0.280551,1.626810,-0.515806,1.537741,-0.168385,1.457600,-0.544243,1.534236,-0.186841,1.514929,-0.311580,1.617465,-0.098112,0.655479,-1.101771,1.339788,-0.896709,1.927770,-1.181457,1.339100,-0.973802,1.979200
939,-1.174118,1.685389,-1.146852,1.477872,-0.075524,1.628341,-1.213019,1.439990,-0.144822,1.677811,-1.314891,1.521593,-0.042501,0.710537,-0.635520,1.479124,0.643515,2.049643,-0.695991,1.421005,0.578018,2.045708
940,0.526840,1.833197,0.698826,1.571243,0.128429,1.820356,0.621389,1.519612,0.047145,1.751693,0.495555,1.737954,0.010332,0.703281,0.574000,1.543242,0.097968,2.224731,0.533580,1.531826,0.051509,2.243155
941,0.245844,2.292634,0.017705,2.105305,-0.296265,2.242061,0.155702,2.053985,-0.148991,2.327141,0.250414,2.169123,0.060458,0.865999,0.128440,2.113846,-0.062537,2.855938,0.023874,2.035768,-0.164664,2.832667
942,0.300296,1.361207,0.156443,1.394643,-0.243969,1.539169,0.147909,1.334446,-0.253630,1.510891,0.215821,1.326251,0.011867,0.616478,0.009940,1.207597,-0.196650,1.706571,0.055038,1.200032,-0.149704,1.729164
943,0.249267,1.138648,0.185065,0.988860,-0.043012,1.171210,0.248251,1.062890,0.016755,1.242333,0.278385,1.102437,0.013104,0.660651,0.247941,1.132951,-0.019854,1.514906,0.299659,1.113354,0.032850,1.526025
944,-0.344620,1.489431,-0.423751,1.343239,-0.065006,1.603183,-0.449986,1.346189,-0.087678,1.599753,-0.380079,1.418470,-0.052180,0.593566,-0.515405,1.318958,-0.187004,1.873046,-0.465743,1.326338,-0.137234,1.896792
945,-0.430422,1.806452,-0.343692,1.766269,0.088800,1.670263,-0.258192,1.734561,0.166817,1.687716,-0.356766,1.738294,0.074290,0.667150,0.159380,1.672041,0.594694,2.241936,0.324275,1.606999,0.760338,2.246718
946,0.469292,1.192537,0.466002,1.165303,0.040640,1.340528,0.462341,1.167436,0.038091,1.369364,0.502914,1.194231,-0.008861,0.667138,-0.164499,1.284094,-0.677788,1.634850,-0.113901,1.290662,-0.625493,1.679522
947,-0.267856,1.108850,-0.478448,1.145100,-0.301187,1.222460,-0.522629,1.170414,-0.344931,1.244336,-0.354862,1.166637,-0.002506,0.585376,-0.161857,1.235222,0.190797,1.606131,-0.237870,1.227870,0.115709,1.619594
948,0.076921,1.075480,-0.121204,1.234395,-0.246411,1.276890,-0.019747,1.201131,-0.144668,1.255982,0.046804,1.144606,0.015829,0.692818,0.219640,1.142966,0.189074,1.525619,0.336659,1.173776,0.304852,1.577780
949,0.209550,1.152338,0.187796,1.068534,0.010444,1.208731,0.125059,1.134081,-0.053916,1.298979,0.173930,1.128845,-0.063823,0.594945,-0.184022,1.198052,-0.421528,1.537509,-0.132066,1.153935,-0.371226,1.554315
950,-0.282339,1.539920,-0.207487,1.366262,0.048022,1.601896,-0.264999,1.353492,-0.017949,1.650683,-0.342283,1.499902,-0.029104,0.661780,0.108733,1.482737,0.424349,1.997024,0.125704,1.439983,0.440993,1.987772
951,-0.208308,2.055867,-0.263618,1.857581,0.013286,1.937008,-0.230091,1.804386,0.046407,2.106974,-0.142034,1.922171,0.002883,0.766274,0.077435,1.599744,0.221102,2.328806,0.158150,1.593438,0.301434,2.371278
952,0.613263,1.299826,0.662025,1.389615,-0.009729,1.498859,0.750050,1.431284,0.069398,1.503257,0.608377,1.349348,0.058226,0.674360,0.723117,1.396278,0.171058,1.818627,0.579325,1.413594,0.028776,1.875049
953,-0.234266,1.267212,-0.178522,1.413627,0.067689,1.331874,-0.095186,1.416437,0.147530,1.425154,-0.179199,1.289857,0.047451,0.661385,0.213004,1.255314,0.439780,1.663895,0.132164,1.304799,0.357588,1.738921
954,0.866919,1.433636,0.803201,1.354135,-0.062987,1.445461,0.824296,1.308637,-0.046403,1.455020,0.815706,1.432170,-0.049851,0.662103,0.335837,1.302836,-0.526326,1.866643,0.369819,1.310762,-0.493461,1.876993
955,-0.331707,1.086680,-0.044630,1.160633,0.328220,1.245514,-0.160713,1.090973,0.213975,1.229443,-0.344223,1.069875,-0.053459,0.578793,0.169114,1.077766,0.460573,1.508705,0.088564,1.070960,0.380053,1.510287
956,0.001145,1.189339,-0.238796,1.231763,-0.276348,1.254007,-0.194113,1.245247,-0.228325,1.256418,-0.010657,1.170555,0.023234,0.540196,0.167865,1.146128,0.196558,1.601429,0.178705,1.115185,0.208072,1.582717
957,-0.398505,1.455383,-0.415035,1.372690,0.061979,1.443781,-0.350246,1.366982,0.130072,1.504272,-0.348503,1.418247,-0.024396,0.703507,-0.605002,1.381181,-0.284874,1.924840,-0.576747,1.367470,-0.256160,1.926689
958,-0.606168,1.387293,-0.627855,1.403391,0.032180,1.316504,-0.543790,1.377900,0.104869,1.418195,-0.525488,1.372509,0.038644,0.607457,-0.381911,1.235836,0.182244,1.777649,-0.446955,1.260252,0.117999,1.810960
959,-0.603873,1.264571,-0.591203,1.286754,0.012048,1.255274,-0.650194,1.303127,-0.041235,1.320171,-0.640931,1.289255,-0.042788,0.626425,-0.121289,1.205863,0.480054,1.663290,-0.245515,1.230767,0.354641,1.716937
960,0.243027,1.400206,0.071614,1.399663,-0.239836,1.225845,0.073720,1.412008,-0.238825,1.256702,0.189912,1.409140,0.012553,0.567221,0.885506,1.247409,0.705893,1.746387,0.743811,1.195928,0.566644,1.749488
961,-0.437521,1.433564,-0.384777,1.480915,0.120922,1.227506,-0.349452,1.464938,0.155063,1.296701,-0.341805,1.410370,0.031126,0.565045,-0.824215,1.173196,-0.449543,1.747059,-0.880506,1.163818,-0.506123,1.789589
962,0.310765,1.121190,0.204734,1.154888,-0.137948,1.175038,0.260757,1.132318,-0.082468,1.178165,0.276189,1.129164,-0.003299,0.539802,-0.096788,1.170999,-0.377481,1.599838,-0.085074,1.154324,-0.365387,1.580733
963,-0.990054,2.291140,-1.214729,2.299673,-0.352377,2.349326,-1.050009,2.295126,-0.190380,2.415779,-0.952911,2.326925,0.158290,0.884337,0.153996,2.090766,1.265674,2.893973,0.326945,2.074347,1.440946,2.915378
964,-0.011607,0.991941,0.153063,1.095502,0.175015,1.271233,0.023158,1.119782,0.054371,1.254010,-0.054318,1.034983,-0.061030,0.552351,-0.208558,1.095850,-0.212959,1.426721,-0.250299,1.084593,-0.255974,1.435332
965,0.206928,1.543324,0.147346,1.578341,0.006332,1.610692,-0.069006,1.605642,-0.207961,1.618703,0.077028,1.578288,-0.193209,0.741670,-0.024790,1.721662,-0.295195,2.205680,-0.307978,1.726857,-0.579302,2.245866
966,0.018311,1.162054,-0.151502,1.136734,-0.252994,1.370205,-0.126865,1.187642,-0.234198,1.412312,-0.059548,1.193545,0.006344,0.571969,0.278873,1.193606,0.342969,1.595642,0.226587,1.175347,0.291641,1.604368
967,-0.667876,1.438522,-0.960250,1.360494,-0.395106,1.362652,-0.923531,1.384023,-0.360223,1.396127,-0.736200,1.406420,0.029191,0.650426,0.458648,1.388956,1.223387,1.863853,0.380659,1.346937,1.147811,1.877909
968,-0.364901,1.395829,-0.393714,1.508971,-0.064882,1.505692,-0.469078,1.432125,-0.135382,1.490804,-0.377296,1.390327,0.019356,0.653345,-0.087799,1.350626,0.302986,1.868159,-0.165010,1.309358,0.229787,1.865246
969,-0.470312,1.448887,-0.092155,1.616954,0.463566,1.409690,-0.000662,1.659467,0.548642,1.526442,-0.274884,1.534472,0.120522,0.721680,0.357367,1.476687,0.751322,1.956428,0.425203,1.413570,0.819914,1.956915
970,-0.569320,1.532956,-0.413137,1.528548,0.190306,1.461033,-0.566617,1.523961,0.037771,1.506414,-0.640155,1.528120,-0.103325,0.640443,-0.863223,1.645940,-0.329839,2.145361,-1.087958,1.644305,-0.551581,2.166582
971,-0.646644,1.293474,-0.749563,1.178642,-0.078554,1.424866,-0.668486,1.187282,-0.005156,1.416050,-0.607382,1.282539,0.022010,0.618287,-0.070802,1.191884,0.560517,1.672883,-0.071427,1.214877,0.558541,1.712890
972,0.473399,1.135851,0.254798,1.055538,-0.215462,1.097797,0.183667,1.136072,-0.277049,1.206064,0.431922,1.161780,-0.050827,0.517986,0.109909,1.177584,-0.375958,1.541329,0.052287,1.137177,-0.432429,1.541550
973,-0.035030,1.246831,-0.070667,1.203549,-0.088978,1.274258,-0.165579,1.256836,-0.186561,1.326879,-0.128644,1.259604,-0.040481,0.559591,-0.017809,1.159444,0.067751,1.631300,-0.057857,1.159104,0.029891,1.642719
974,-0.251671,1.508765,-0.349616,1.597896,-0.163542,1.506480,-0.404649,1.554896,-0.224033,1.547939,-0.335323,1.473206,-0.017228,0.597846,-0.106166,1.288367,0.212651,1.856969,-0.242546,1.275981,0.075684,1.882765
975,-0.678368,1.677121,-0.572656,1.696720,0.053876,1.561330,-0.705107,1.573013,-0.086213,1.620300,-0.824889,1.510635,-0.091976,0.700165,-0.985872,1.786553,-0.250846,2.306688,-1.138426,1.775175,-0.404564,2.335894
