pair_id,time,final_mod_type,filename_mod,filename_ori,euclidean_distance,cosine_distance,neighborhood_confidence,relative_distance
3,20,SMP_plag,pair_3_comp_254s.wav,pair_3_ori_20s.wav,1.2039986848831177,0.7248069047927856,0.7077944774554352,0.9289865867559775
3,20,SMP_plag,pair_3_comp_259s.wav,pair_3_ori_20s.wav,1.230647087097168,0.7572465538978577,0.6605499242689037,0.9705645555893428
3,20,SMP_plag,pair_3_comp_263s.wav,pair_3_ori_20s.wav,1.2571592330932615,0.7902249693870544,0.5990329721542584,1.012833062469376
3,25,SMP_plag,pair_3_comp_176s.wav,pair_3_ori_25s.wav,1.24436616897583,0.7742239236831665,0.6288593731795409,0.9923244873789787
3,25,SMP_plag,pair_3_comp_179s.wav,pair_3_ori_25s.wav,1.2375941276550293,0.7658200263977051,0.6444716299662123,0.9815531939447631
3,25,SMP_plag,pair_3_comp_183s.wav,pair_3_ori_25s.wav,1.1929121017456057,0.7115201950073242,0.7252126296166841,0.9119569819175111
3,25,SMP_plag,pair_3_comp_188s.wav,pair_3_ori_25s.wav,1.2016382217407229,0.7219676971435547,0.7122218338576256,0.9253475681350047
3,25,SMP_plag,pair_3_comp_234s.wav,pair_3_ori_25s.wav,1.2312322854995728,0.757966935634613,0.6591518117208435,0.9714878704285979
3,25,SMP_plag,pair_3_comp_238s.wav,pair_3_ori_25s.wav,1.2485021352767944,0.7793792486190796,0.6200046603751602,0.9989320785652148
3,25,SMP_plag,pair_3_comp_242s.wav,pair_3_ori_25s.wav,1.2360683679580688,0.7639328837394714,0.6476173831993475,0.9791344390940553
3,25,SMP_plag,pair_3_comp_246s.wav,pair_3_ori_25s.wav,1.2236268520355225,0.7486318349838257,0.6726668996854247,0.9595230516151269
3,25,SMP_plag,pair_3_comp_250s.wav,pair_3_ori_25s.wav,1.2172844409942627,0.7408912181854248,0.6854246766864733,0.9496018862242036
3,25,SMP_plag,pair_3_comp_254s.wav,pair_3_ori_25s.wav,1.216061234474182,0.7394030094146729,0.6881043924035886,0.9476944458049978
3,25,SMP_plag,pair_3_comp_259s.wav,pair_3_ori_25s.wav,1.2252641916275024,0.7506366968154907,0.670161948036817,0.9620926873865304
3,25,SMP_plag,pair_3_comp_263s.wav,pair_3_ori_25s.wav,1.1853538751602173,0.7025326490402222,0.7363392753116627,0.9004376246982562
3,29,SMP_plag,pair_3_comp_176s.wav,pair_3_ori_29s.wav,1.254594087600708,0.7870036363601685,0.6051497145520215,1.0087042729205145
3,29,SMP_plag,pair_3_comp_179s.wav,pair_3_ori_29s.wav,1.266723871231079,0.8022949695587158,0.5740417103576838,1.0283032079487728
3,29,SMP_plag,pair_3_comp_183s.wav,pair_3_ori_29s.wav,1.2184981107711792,0.7423693537712097,0.6825701969008505,0.951496415820322
3,29,SMP_plag,pair_3_comp_188s.wav,pair_3_ori_29s.wav,1.2331188917160034,0.7602914571762085,0.6552487475241757,0.9744672147456679
3,29,SMP_plag,pair_3_comp_234s.wav,pair_3_ori_29s.wav,1.2517719268798828,0.7834669947624207,0.611674239776302,1.004171351690397
3,29,SMP_plag,pair_3_comp_238s.wav,pair_3_ori_29s.wav,1.2709567546844482,0.8076658844947815,0.5609926599091226,1.03518712130724
3,29,SMP_plag,pair_3_comp_242s.wav,pair_3_ori_29s.wav,1.2530609369277954,0.7850812077522278,0.6085867412326692,1.0062402919912994
